"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"1",1,"UG200600000004",-0.499767,32.311082,-0.804407732783773,26,"UG200600000004_2014",-0.97847288847,2014,2006,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",49,"UG200600000019",0.103618,31.748963,-0.815952352400814,21,"UG200600000019_2014",0.0359718389809,2014,2006,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",65,"UG200600000023",-0.255863,31.195667,-1.44996206185932,23,"UG200600000023_2014",-2.32731103897,2014,2006,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",73,"UG200600000024",-0.847251,31.732653,-1.14988658604886,22,"UG200600000024_2014",-2.59205436707,2014,2006,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",94,"UG200600000025",-0.504027,31.183568,-1.37592519526869,25,"UG200600000025_2014",-1.62512969971,2014,2006,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",116,"UG200600000026",-0.509567,31.328109,-1.13118477828425,23,"UG200600000026_2014",-1.77848637104,2014,2006,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",127,"UG200600000027",-0.561573,31.570126,-0.745767651855145,25,"UG200600000027_2014",-1.18625867367,2014,2006,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",139,"UG200600000028",0.123882,31.214166,-1.68968618868062,24,"UG200600000028_2014",-1.10799431801,2014,2006,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",156,"UG200600000029",-0.291423,31.391554,-0.888036832303987,23,"UG200600000029_2014",-1.29139661789,2014,2006,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",179,"UG200600000030",-0.145982,31.435004,-1.20675292197908,26,"UG200600000030_2014",-0.901575982571,2014,2006,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",198,"UG200600000032",0.431351,32.282401,-0.841400412601112,24,"UG200600000032_2014",-1.31179404259,2014,2006,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",220,"UG200600000042",1.491609,32.529187,-1.30267883100449,22,"UG200600000042_2014",-1.76712667942,2014,2006,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",238,"UG200600000043",0.956516,31.831879,-1.51076173132659,22,"UG200600000043_2014",-1.81365668774,2014,2006,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",248,"UG200600000046",0.929063,32.438985,-1.33922211108238,23,"UG200600000046_2014",-0.379893630743,2014,2006,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",265,"UG200600000048",0.894168,32.413036,-0.728502302177189,21,"UG200600000048_2014",-0.749802112579,2014,2006,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",284,"UG200600000051",0.46951,31.331333,-1.24797866286781,18,"UG200600000051_2014",-1.12949752808,2014,2006,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",291,"UG200600000052",0.512382,31.557315,-1.34410195813831,26,"UG200600000052_2014",-0.880004405975,2014,2006,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",321,"UG200600000054",0.648752,31.328888,-0.527803744597048,24,"UG200600000054_2014",-1.50945329666,2014,2006,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",339,"UG200600000055",0.695439,31.801249,-1.25395218408261,26,"UG200600000055_2014",-0.731379628181,2014,2006,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",374,"UG200600000057",0.741383,31.917782,-1.11533602217523,22,"UG200600000057_2014",-2.18606710434,2014,2006,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",379,"UG200600000058",0.573414,31.919594,-0.941733153381582,27,"UG200600000058_2014",-1.77033162117,2014,2006,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",396,"UG200600000059",0.43761,32.148653,-0.847825152053741,23,"UG200600000059_2014",-1.21188867092,2014,2006,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",421,"UG200600000062",0.430846,32.965229,-1.02000918176015,24,"UG200600000062_2014",-2.17272162437,2014,2006,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",427,"UG200600000063",0.362834,33.227008,-0.827995646672717,21,"UG200600000063_2014",-1.67970716953,2014,2006,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",445,"UG200600000072",0.503527,32.866341,-0.18380617876093,22,"UG200600000072_2014",-1.39838516712,2014,2006,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",468,"UG200600000073",1.002155,32.542822,-0.980799668501234,23,"UG200600000073_2014",-1.56504797935,2014,2006,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",483,"UG200600000114",0.447477,33.834903,-1.22989570689483,23,"UG200600000114_2014",-1.51302289963,2014,2006,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",496,"UG200600000116",0.700497,33.699225,-1.61692254471905,22,"UG200600000116_2014",-2.01354241371,2014,2006,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",534,"UG200600000118",0.416167,34.069588,-1.08640637046956,26,"UG200600000118_2014",-1.10083985329,2014,2006,107,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",564,"UG200600000120",0.780065,33.710458,-1.2378964682467,24,"UG200600000120_2014",-1.56541752815,2014,2006,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",593,"UG200600000122",0.87726,33.725561,-1.08115698438881,18,"UG200600000122_2014",-1.02960515022,2014,2006,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",599,"UG200600000128",0.979498,33.321107,-1.13676939984371,21,"UG200600000128_2014",-0.850821018219,2014,2006,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",616,"UG200600000131",1.069171,33.31311,-1.26550149987308,25,"UG200600000131_2014",-0.807532727718,2014,2006,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",633,"UG200600000136",1.303928,33.070117,-0.988085760088533,25,"UG200600000136_2014",-0.961266696453,2014,2006,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",656,"UG200600000137",1.121935,33.318157,-1.34734941305346,22,"UG200600000137_2014",-1.48962831497,2014,2006,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",665,"UG200600000139",1.058884,32.99825,-1.27643845490504,24,"UG200600000139_2014",-0.629190921783,2014,2006,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",688,"UG200600000144",1.144634,33.557264,-1.21311031524943,25,"UG200600000144_2014",-1.10292840004,2014,2006,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",701,"UG200600000145",1.084304,33.379475,-1.31870452147614,25,"UG200600000145_2014",-0.604306280613,2014,2006,134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",744,"UG200600000153",2.001353,33.560289,-2.10714820377422,22,"UG200600000153_2014",-2.01942968369,2014,2006,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",753,"UG200600000154",1.860153,33.941065,-2.1026361975417,24,"UG200600000154_2014",-1.34756577015,2014,2006,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",772,"UG200600000155",1.337988,34.080264,-1.40709638286511,23,"UG200600000155_2014",-1.74371111393,2014,2006,144,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",791,"UG200600000156",1.626883,33.751046,-1.76450038094969,24,"UG200600000156_2014",-1.63633418083,2014,2006,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",813,"UG200600000158",1.504328,34.133529,-1.78524292892898,25,"UG200600000158_2014",-1.75315821171,2014,2006,147,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",856,"UG200600000162",0.785605,34.321412,-1.4586689758044,23,"UG200600000162_2014",-2.11266303062,2014,2006,151,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",879,"UG200600000163",0.765713,34.310448,-1.95266214360985,23,"UG200600000163_2014",-2.51514601707,2014,2006,152,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",935,"UG200600000166",0.880248,34.326825,-1.10536151584898,25,"UG200600000166_2014",-1.01535284519,2014,2006,155,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",940,"UG200600000169",0.886679,34.318478,-1.34169598865647,24,"UG200600000169_2014",-1.18027067184,2014,2006,158,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",969,"UG200600000175",1.322296,33.743344,-1.17939848163518,25,"UG200600000175_2014",-2.10727453232,2014,2006,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",980,"UG200600000177",0.954134,33.930513,-1.7956778958295,25,"UG200600000177_2014",-1.89323925972,2014,2006,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546",997,"UG200600000178",1.393911,33.397524,-1.70607534058406,23,"UG200600000178_2014",-1.93274390697,2014,2006,167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560",1016,"UG200600000179",1.795237,33.584059,-1.45040950879503,18,"UG200600000179_2014",-1.8821092844,2014,2006,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567",1061,"UG200600000185",1.746493,33.379548,-1.9494705675179,23,"UG200600000185_2014",-1.40710401535,2014,2006,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",1086,"UG200600000201",2.318662,32.88963,-0.796063087877001,19,"UG200600000201_2014",-1.76158618927,2014,2006,178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584",1089,"UG200600000202",2.500107,33.078072,-1.86729785672909,23,"UG200600000202_2014",-2.34451556206,2014,2006,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597",1109,"UG200600000205",3.507755,34.127656,-1.16670566677429,20,"UG200600000205_2014",1.31450819969,2014,2006,180,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",1148,"UG200600000207",3.704376,33.974047,-2.53627200848669,23,"UG200600000207_2014",-1.60315859318,2014,2006,182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",1159,"UG200600000208",3.618382,34.139674,-2.28033192278386,22,"UG200600000208_2014",-0.553976774216,2014,2006,183,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",1188,"UG200600000209",3.496369,34.096601,-2.31701524480397,21,"UG200600000209_2014",-0.474623680115,2014,2006,184,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",1205,"UG200600000210",3.604766,34.171469,-2.46003693392875,20,"UG200600000210_2014",-0.845915019512,2014,2006,185,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",1209,"UG200600000211",3.076433,34.137493,-2.42266947242868,20,"UG200600000211_2014",-1.26774251461,2014,2006,186,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",1234,"UG200600000212",3.015269,34.052179,-2.64703918307999,24,"UG200600000212_2014",-1.76030647755,2014,2006,187,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",1255,"UG200600000214",2.360987,34.480236,-2.38839572438941,16,"UG200600000214_2014",-3.71368741989,2014,2006,189,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",1272,"UG200600000215",2.430398,34.818582,-2.41935088276597,18,"UG200600000215_2014",-1.52210247517,2014,2006,190,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",1292,"UG200600000217",2.372209,34.625214,-2.48280928154561,22,"UG200600000217_2014",-2.79255485535,2014,2006,191,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",1300,"UG200600000218",3.754023,34.15108,-2.24115389760758,27,"UG200600000218_2014",-1.66443037987,2014,2006,192,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",1316,"UG200600000219",3.676606,33.974129,-1.86138130393749,20,"UG200600000219_2014",-1.65107858181,2014,2006,193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737",1342,"UG200600000220",3.518569,33.653924,-2.59833743577513,26,"UG200600000220_2014",-2.15523338318,2014,2006,194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747",1359,"UG200600000221",3.309948,33.941025,-2.55853901055286,23,"UG200600000221_2014",-0.916632533073,2014,2006,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749",1361,"UG200600000222",3.520205,34.093082,-2.58361081540702,19,"UG200600000222_2014",-0.355217754841,2014,2006,196,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",1384,"UG200600000223",3.170265,33.973986,-2.61518311048838,25,"UG200600000223_2014",-2.03112435341,2014,2006,197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771",1395,"UG200600000224",2.994726,34.197369,-2.02668140130266,25,"UG200600000224_2014",-0.918882489204,2014,2006,198,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",1415,"UG200600000225",3.062646,34.151222,-2.36402701268638,23,"UG200600000225_2014",-0.887662649155,2014,2006,199,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",1431,"UG200600000226",2.669283,33.5424,-2.0703209169325,22,"UG200600000226_2014",-2.77678346634,2014,2006,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812",1458,"UG200600000227",2.056192,34.264066,-2.3779782854308,20,"UG200600000227_2014",-1.66130077839,2014,2006,201,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",1474,"UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2014",-2.51129031181,2014,2006,202,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",1485,"UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2014",-2.09756994247,2014,2006,203,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",1504,"UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2014",-2.0480287075,2014,2006,204,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",1542,"UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2014",-3.99873685837,2014,2006,206,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",1551,"UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2014",-0.995643675327,2014,2006,207,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",1577,"UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2014",-4.71266555786,2014,2006,208,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",1593,"UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2014",-1.42439174652,2014,2006,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895",1605,"UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2014",-1.39837396145,2014,2006,214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908",1626,"UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2014",-1.75232243538,2014,2006,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923",1645,"UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2014",-1.8403314352,2014,2006,218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926",1651,"UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2014",-1.79424166679,2014,2006,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946",1683,"UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2014",-1.78066849709,2014,2006,220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948",1685,"UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2014",-0.502282440662,2014,2006,221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"966",1712,"UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2014",-2.43752932549,2014,2006,222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971",1721,"UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2014",-2.46537256241,2014,2006,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988",1749,"UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2014",-2.00754308701,2014,2006,224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992",1753,"UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2014",-0.821777701378,2014,2006,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008",1778,"UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2014",-1.43076014519,2014,2006,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023",1802,"UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2014",-1.87434887886,2014,2006,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028",1807,"UG200600000262",3.230073,31.394285,-1.78520823237511,25,"UG200600000262_2014",-2.27238988876,2014,2006,232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045",1833,"UG200600000269",1.368878,31.447512,-1.0238279360342,26,"UG200600000269_2014",-2.00540304184,2014,2006,238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",1849,"UG200600000276",0.600154,30.159562,-0.997685371936753,25,"UG200600000276_2014",-1.17795884609,2014,2006,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059",1856,"UG200600000277",0.053623,29.776521,-0.725230256950388,22,"UG200600000277_2014",-0.334998220205,2014,2006,245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071",1879,"UG200600000278",-0.001015,29.736805,-0.941665936480165,26,"UG200600000278_2014",-2.86783194542,2014,2006,246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080",1889,"UG200600000279",0.092526,29.754539,-1.12111952594828,26,"UG200600000279_2014",-1.54667806625,2014,2006,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095",1930,"UG200600000281",0.385052,30.137784,-1.33441774480049,20,"UG200600000281_2014",-1.58866989613,2014,2006,249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109",1953,"UG200600000283",1.02338,31.18397,-0.762353683455726,25,"UG200600000283_2014",-1.5921369791,2014,2006,251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118",1965,"UG200600000286",1.021127,30.565279,-1.91927131511698,23,"UG200600000286_2014",-0.558252394199,2014,2006,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127",1980,"UG200600000287",0.943702,31.10625,-1.15592029440827,24,"UG200600000287_2014",-1.80401086807,2014,2006,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139",1997,"UG200600000289",2.110045,31.499274,-1.94471932829192,25,"UG200600000289_2014",-1.78307902813,2014,2006,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1155",2021,"UG200600000291",2.014136,32.141379,-1.68588241466877,24,"UG200600000291_2014",-2.04126095772,2014,2006,259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159",2028,"UG200600000292",2.209358,32.296788,-1.69783645323635,18,"UG200600000292_2014",-2.95472717285,2014,2006,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172",2049,"UG200600000293",0.399781,30.473902,-1.14133250900816,23,"UG200600000293_2014",-1.51835441589,2014,2006,261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185",2069,"UG200600000294",0.251153,30.556963,-1.29347955654201,24,"UG200600000294_2014",-1.35800552368,2014,2006,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191",2077,"UG200600000295",-0.088497,30.215574,-1.10344596939249,22,"UG200600000295_2014",-2.11462640762,2014,2006,263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200",2092,"UG200600000296",0.58865,31.111928,-1.06415343031632,25,"UG200600000296_2014",-1.56139791012,2014,2006,264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211",2109,"UG200600000297",0.663798,30.899103,-1.34194092526544,23,"UG200600000297_2014",-2.27068901062,2014,2006,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232",2142,"UG200600000299",0.69829,30.552125,-0.931557502348058,26,"UG200600000299_2014",-1.80359089375,2014,2006,267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241",2156,"UG200600000304",-0.395454,30.242357,-1.41838463771039,26,"UG200600000304_2014",-2.11964702606,2014,2006,272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254",2174,"UG200600000311",-0.668436,30.027884,-0.919142923399545,25,"UG200600000311_2014",-0.879999816418,2014,2006,279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262",2187,"UG200600000312",-0.696777,30.037942,-1.01008406838868,23,"UG200600000312_2014",-0.868770956993,2014,2006,280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274",2223,"UG200600000316",-1.241959,30.097188,-1.27624744523492,24,"UG200600000316_2014",-0.313550382853,2014,2006,284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286",2242,"UG200600000317",-1.422712,29.930803,-1.06429523141565,26,"UG200600000317_2014",-1.53810656071,2014,2006,285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290",2249,"UG200600000318",-1.161701,29.814784,-0.882529427399619,25,"UG200600000318_2014",-1.34528338909,2014,2006,286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302",2265,"UG200600000320",-0.821476,31.141987,-1.28722820444867,23,"UG200600000320_2014",-1.41474413872,2014,2006,288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320",2293,"UG200600000321",-0.907856,31.050974,-1.29707062453572,26,"UG200600000321_2014",-2.43176150322,2014,2006,289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330",2310,"UG200600000327",-0.485684,30.522727,-1.2680014539845,25,"UG200600000327_2014",-2.45720458031,2014,2006,295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338",2322,"UG200600000328",0.160264,30.725121,-1.3395319823061,22,"UG200600000328_2014",-1.45368504524,2014,2006,296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352",2345,"UG200600000330",-0.293047,30.849466,-1.2371188265437,24,"UG200600000330_2014",-1.41860282421,2014,2006,298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
